Node,Packet,Direction,Protocol,Port,Time,Size,Offset,src IP,dest IP
12,44,RX,UDP,520,7.62106,232,0,192.166.1.65,192.166.1.66
12,44,TX,UDP,520,7.62106,232,0,192.166.1.65,192.166.1.66
12,143,RX,UDP,520,7.62309,252,0,192.166.1.49,192.166.1.50
12,143,TX,UDP,520,7.62309,252,0,192.166.1.49,192.166.1.50
13,48,RX,UDP,520,7.62334,232,0,192.166.1.104,192.166.1.103
13,48,TX,UDP,520,7.62334,232,0,192.166.1.104,192.166.1.103
12,52,RX,UDP,520,7.6248,212,0,192.166.1.106,192.166.1.105
12,52,TX,UDP,520,7.6248,212,0,192.166.1.106,192.166.1.105
13,42,RX,UDP,520,7.62521,232,0,192.166.1.82,192.166.1.81
13,42,TX,UDP,520,7.62521,232,0,192.166.1.82,192.166.1.81
13,56,RX,UDP,520,7.62692,212,0,192.166.1.112,192.166.1.111
13,56,TX,UDP,520,7.62692,212,0,192.166.1.112,192.166.1.111
12,133,RX,UDP,520,7.62715,292,0,192.166.1.96,192.166.1.95
12,133,TX,UDP,520,7.62715,292,0,192.166.1.96,192.166.1.95
12,157,RX,UDP,520,7.62886,212,0,192.166.1.64,192.166.1.63
12,157,TX,UDP,520,7.62886,212,0,192.166.1.64,192.166.1.63
13,128,RX,UDP,520,7.6291,212,0,192.166.1.98,192.166.1.97
13,128,TX,UDP,520,7.6291,212,0,192.166.1.98,192.166.1.97
12,54,RX,UDP,520,7.63074,232,0,192.166.1.71,192.166.1.72
12,54,TX,UDP,520,7.63074,232,0,192.166.1.71,192.166.1.72
13,59,RX,UDP,520,7.63097,232,0,192.166.1.73,192.166.1.74
13,59,TX,UDP,520,7.63097,232,0,192.166.1.73,192.166.1.74
12,167,RX,UDP,520,7.63261,232,0,192.166.1.50,192.166.1.49
12,167,TX,UDP,520,7.63261,232,0,192.166.1.50,192.166.1.49
13,132,RX,UDP,520,7.633,252,0,192.166.1.57,192.166.1.58
13,132,TX,UDP,520,7.633,252,0,192.166.1.57,192.166.1.58
12,114,RX,UDP,520,7.63464,252,0,192.166.1.53,192.166.1.54
12,114,TX,UDP,520,7.63464,252,0,192.166.1.53,192.166.1.54
13,79,RX,UDP,520,7.63487,232,0,192.166.1.4,192.166.1.3
13,79,TX,UDP,520,7.63487,232,0,192.166.1.4,192.166.1.3
12,118,RX,UDP,520,7.63651,232,0,192.166.1.67,192.166.1.68
12,118,TX,UDP,520,7.63651,232,0,192.166.1.67,192.166.1.68
13,66,RX,UDP,520,7.6369,252,0,192.166.1.59,192.166.1.60
13,66,TX,UDP,520,7.6369,252,0,192.166.1.59,192.166.1.60
12,46,RX,UDP,520,7.63854,252,0,192.166.1.51,192.166.1.52
12,46,TX,UDP,520,7.63854,252,0,192.166.1.51,192.166.1.52
13,148,RX,UDP,520,7.63862,212,0,192.166.1.24,192.166.1.23
13,148,TX,UDP,520,7.63862,212,0,192.166.1.24,192.166.1.23
13,27,RX,UDP,520,7.64033,212,0,192.166.1.42,192.166.1.41
13,27,TX,UDP,520,7.64033,212,0,192.166.1.42,192.166.1.41
12,77,RX,UDP,520,7.64042,232,0,192.166.1.10,192.166.1.9
12,77,TX,UDP,520,7.64042,232,0,192.166.1.10,192.166.1.9
13,139,RX,UDP,520,7.64204,212,0,192.166.1.78,192.166.1.77
13,139,TX,UDP,520,7.64204,212,0,192.166.1.78,192.166.1.77
12,138,RX,UDP,520,7.64277,292,0,192.166.1.76,192.166.1.75
12,138,TX,UDP,520,7.64277,292,0,192.166.1.76,192.166.1.75
13,44,RX,UDP,520,7.64391,232,0,192.166.1.65,192.166.1.66
13,44,TX,UDP,520,7.64391,232,0,192.166.1.65,192.166.1.66
12,63,RX,UDP,520,7.64464,232,0,192.166.1.110,192.166.1.109
12,63,TX,UDP,520,7.64464,232,0,192.166.1.110,192.166.1.109
13,143,RX,UDP,520,7.64594,252,0,192.166.1.49,192.166.1.50
13,143,TX,UDP,520,7.64594,252,0,192.166.1.49,192.166.1.50
12,76,RX,UDP,520,7.64635,212,0,192.166.1.6,192.166.1.5
12,76,TX,UDP,520,7.64635,212,0,192.166.1.6,192.166.1.5
13,52,RX,UDP,520,7.64766,212,0,192.166.1.106,192.166.1.105
13,52,TX,UDP,520,7.64766,212,0,192.166.1.106,192.166.1.105
12,141,RX,UDP,520,7.64806,212,0,192.166.1.70,192.166.1.69
12,141,TX,UDP,520,7.64806,212,0,192.166.1.70,192.166.1.69
12,61,RX,UDP,520,7.64978,212,0,192.166.1.91,192.166.1.92
12,61,TX,UDP,520,7.64978,212,0,192.166.1.91,192.166.1.92
13,133,RX,UDP,520,7.65001,292,0,192.166.1.96,192.166.1.95
13,133,TX,UDP,520,7.65001,292,0,192.166.1.96,192.166.1.95
13,157,RX,UDP,520,7.65172,212,0,192.166.1.64,192.166.1.63
13,157,TX,UDP,520,7.65172,212,0,192.166.1.64,192.166.1.63
12,163,RX,UDP,520,7.65213,292,0,192.166.1.62,192.166.1.61
12,163,TX,UDP,520,7.65213,292,0,192.166.1.62,192.166.1.61
13,54,RX,UDP,520,7.65359,232,0,192.166.1.71,192.166.1.72
13,54,TX,UDP,520,7.65359,232,0,192.166.1.71,192.166.1.72
12,152,RX,UDP,520,7.65416,252,0,192.166.1.18,192.166.1.17
12,152,TX,UDP,520,7.65416,252,0,192.166.1.18,192.166.1.17
13,167,RX,UDP,520,7.65546,232,0,192.166.1.50,192.166.1.49
13,167,TX,UDP,520,7.65546,232,0,192.166.1.50,192.166.1.49
12,159,RX,UDP,520,7.65587,212,0,192.166.1.56,192.166.1.55
12,159,TX,UDP,520,7.65587,212,0,192.166.1.56,192.166.1.55
13,114,RX,UDP,520,7.6575,252,0,192.166.1.53,192.166.1.54
13,114,TX,UDP,520,7.6575,252,0,192.166.1.53,192.166.1.54
12,154,RX,UDP,520,7.65821,232,0,192.166.1.20,192.166.1.19
12,154,TX,UDP,520,7.65821,232,0,192.166.1.20,192.166.1.19
13,118,RX,UDP,520,7.65937,232,0,192.166.1.67,192.166.1.68
13,118,TX,UDP,520,7.65937,232,0,192.166.1.67,192.166.1.68
12,48,RX,UDP,520,7.66054,232,0,192.166.1.104,192.166.1.103
12,48,TX,UDP,520,7.66054,232,0,192.166.1.104,192.166.1.103
13,46,RX,UDP,520,7.6614,252,0,192.166.1.51,192.166.1.52
13,46,TX,UDP,520,7.6614,252,0,192.166.1.51,192.166.1.52
12,42,RX,UDP,520,7.66242,232,0,192.166.1.82,192.166.1.81
12,42,TX,UDP,520,7.66242,232,0,192.166.1.82,192.166.1.81
13,77,RX,UDP,520,7.66327,232,0,192.166.1.10,192.166.1.9
13,77,TX,UDP,520,7.66327,232,0,192.166.1.10,192.166.1.9
12,56,RX,UDP,520,7.66413,212,0,192.166.1.112,192.166.1.111
12,56,TX,UDP,520,7.66413,212,0,192.166.1.112,192.166.1.111
13,138,RX,UDP,520,7.66562,292,0,192.166.1.76,192.166.1.75
13,138,TX,UDP,520,7.66562,292,0,192.166.1.76,192.166.1.75
12,128,RX,UDP,520,7.6663,212,0,192.166.1.98,192.166.1.97
12,128,TX,UDP,520,7.6663,212,0,192.166.1.98,192.166.1.97
13,63,RX,UDP,520,7.6675,232,0,192.166.1.110,192.166.1.109
13,63,TX,UDP,520,7.6675,232,0,192.166.1.110,192.166.1.109
12,59,RX,UDP,520,7.66818,232,0,192.166.1.73,192.166.1.74
12,59,TX,UDP,520,7.66818,232,0,192.166.1.73,192.166.1.74
13,76,RX,UDP,520,7.66921,212,0,192.166.1.6,192.166.1.5
13,76,TX,UDP,520,7.66921,212,0,192.166.1.6,192.166.1.5
12,132,RX,UDP,520,7.67021,252,0,192.166.1.57,192.166.1.58
12,132,TX,UDP,520,7.67021,252,0,192.166.1.57,192.166.1.58
13,141,RX,UDP,520,7.67092,212,0,192.166.1.70,192.166.1.69
13,141,TX,UDP,520,7.67092,212,0,192.166.1.70,192.166.1.69
12,79,RX,UDP,520,7.67208,232,0,192.166.1.4,192.166.1.3
12,79,TX,UDP,520,7.67208,232,0,192.166.1.4,192.166.1.3
13,61,RX,UDP,520,7.67263,212,0,192.166.1.91,192.166.1.92
13,61,TX,UDP,520,7.67263,212,0,192.166.1.91,192.166.1.92
12,66,RX,UDP,520,7.67411,252,0,192.166.1.59,192.166.1.60
12,66,TX,UDP,520,7.67411,252,0,192.166.1.59,192.166.1.60
13,163,RX,UDP,520,7.67498,292,0,192.166.1.62,192.166.1.61
13,163,TX,UDP,520,7.67498,292,0,192.166.1.62,192.166.1.61
12,148,RX,UDP,520,7.67582,212,0,192.166.1.24,192.166.1.23
12,148,TX,UDP,520,7.67582,212,0,192.166.1.24,192.166.1.23
13,152,RX,UDP,520,7.67702,252,0,192.166.1.18,192.166.1.17
13,152,TX,UDP,520,7.67702,252,0,192.166.1.18,192.166.1.17
12,27,RX,UDP,520,7.67754,212,0,192.166.1.42,192.166.1.41
13,159,RX,UDP,520,7.67873,212,0,192.166.1.56,192.166.1.55
13,159,TX,UDP,520,7.67873,212,0,192.166.1.56,192.166.1.55
12,139,RX,UDP,520,7.67925,212,0,192.166.1.78,192.166.1.77
12,139,TX,UDP,520,7.67925,212,0,192.166.1.78,192.166.1.77
13,154,RX,UDP,520,7.68106,232,0,192.166.1.20,192.166.1.19
13,154,TX,UDP,520,7.68106,232,0,192.166.1.20,192.166.1.19
12,44,RX,UDP,520,7.68112,232,0,192.166.1.65,192.166.1.66
12,44,TX,UDP,520,7.68112,232,0,192.166.1.65,192.166.1.66
12,143,RX,UDP,520,7.68315,252,0,192.166.1.49,192.166.1.50
12,143,TX,UDP,520,7.68315,252,0,192.166.1.49,192.166.1.50
13,48,RX,UDP,520,7.6834,232,0,192.166.1.104,192.166.1.103
13,48,TX,UDP,520,7.6834,232,0,192.166.1.104,192.166.1.103
12,52,RX,UDP,520,7.68486,212,0,192.166.1.106,192.166.1.105
12,52,TX,UDP,520,7.68486,212,0,192.166.1.106,192.166.1.105
13,42,RX,UDP,520,7.68527,232,0,192.166.1.82,192.166.1.81
13,42,TX,UDP,520,7.68527,232,0,192.166.1.82,192.166.1.81
13,56,RX,UDP,520,7.68698,212,0,192.166.1.112,192.166.1.111
13,56,TX,UDP,520,7.68698,212,0,192.166.1.112,192.166.1.111
12,133,RX,UDP,520,7.68722,292,0,192.166.1.96,192.166.1.95
12,133,TX,UDP,520,7.68722,292,0,192.166.1.96,192.166.1.95
12,157,RX,UDP,520,7.68893,212,0,192.166.1.64,192.166.1.63
12,157,TX,UDP,520,7.68893,212,0,192.166.1.64,192.166.1.63
13,128,RX,UDP,520,7.68916,212,0,192.166.1.98,192.166.1.97
13,128,TX,UDP,520,7.68916,212,0,192.166.1.98,192.166.1.97
12,54,RX,UDP,520,7.6908,232,0,192.166.1.71,192.166.1.72
12,54,TX,UDP,520,7.6908,232,0,192.166.1.71,192.166.1.72
13,59,RX,UDP,520,7.69103,232,0,192.166.1.73,192.166.1.74
13,59,TX,UDP,520,7.69103,232,0,192.166.1.73,192.166.1.74
12,167,RX,UDP,520,7.69267,232,0,192.166.1.50,192.166.1.49
12,167,TX,UDP,520,7.69267,232,0,192.166.1.50,192.166.1.49
13,132,RX,UDP,520,7.69306,252,0,192.166.1.57,192.166.1.58
13,132,TX,UDP,520,7.69306,252,0,192.166.1.57,192.166.1.58
12,114,RX,UDP,520,7.6947,252,0,192.166.1.53,192.166.1.54
12,114,TX,UDP,520,7.6947,252,0,192.166.1.53,192.166.1.54
13,79,RX,UDP,520,7.69494,232,0,192.166.1.4,192.166.1.3
13,79,TX,UDP,520,7.69494,232,0,192.166.1.4,192.166.1.3
12,118,RX,UDP,520,7.69658,232,0,192.166.1.67,192.166.1.68
12,118,TX,UDP,520,7.69658,232,0,192.166.1.67,192.166.1.68
13,66,RX,UDP,520,7.69697,252,0,192.166.1.59,192.166.1.60
13,66,TX,UDP,520,7.69697,252,0,192.166.1.59,192.166.1.60
12,46,RX,UDP,520,7.69861,252,0,192.166.1.51,192.166.1.52
12,46,TX,UDP,520,7.69861,252,0,192.166.1.51,192.166.1.52
13,148,RX,UDP,520,7.69868,212,0,192.166.1.24,192.166.1.23
13,148,TX,UDP,520,7.69868,212,0,192.166.1.24,192.166.1.23
12,77,RX,UDP,520,7.70048,232,0,192.166.1.10,192.166.1.9
12,77,TX,UDP,520,7.70048,232,0,192.166.1.10,192.166.1.9
13,139,RX,UDP,520,7.70086,212,0,192.166.1.78,192.166.1.77
13,139,TX,UDP,520,7.70086,212,0,192.166.1.78,192.166.1.77
13,44,RX,UDP,520,7.70273,232,0,192.166.1.65,192.166.1.66
13,44,TX,UDP,520,7.70273,232,0,192.166.1.65,192.166.1.66
12,138,RX,UDP,520,7.70283,292,0,192.166.1.76,192.166.1.75
12,138,TX,UDP,520,7.70283,292,0,192.166.1.76,192.166.1.75
12,63,RX,UDP,520,7.7047,232,0,192.166.1.110,192.166.1.109
12,63,TX,UDP,520,7.7047,232,0,192.166.1.110,192.166.1.109
13,143,RX,UDP,520,7.70476,252,0,192.166.1.49,192.166.1.50
13,143,TX,UDP,520,7.70476,252,0,192.166.1.49,192.166.1.50
12,76,RX,UDP,520,7.70642,212,0,192.166.1.6,192.166.1.5
12,76,TX,UDP,520,7.70642,212,0,192.166.1.6,192.166.1.5
13,52,RX,UDP,520,7.70647,212,0,192.166.1.106,192.166.1.105
13,52,TX,UDP,520,7.70647,212,0,192.166.1.106,192.166.1.105
12,141,RX,UDP,520,7.70813,212,0,192.166.1.70,192.166.1.69
12,141,TX,UDP,520,7.70813,212,0,192.166.1.70,192.166.1.69
13,133,RX,UDP,520,7.70882,292,0,192.166.1.96,192.166.1.95
13,133,TX,UDP,520,7.70882,292,0,192.166.1.96,192.166.1.95
12,61,RX,UDP,520,7.70984,212,0,192.166.1.91,192.166.1.92
12,61,TX,UDP,520,7.70984,212,0,192.166.1.91,192.166.1.92
13,157,RX,UDP,520,7.71054,212,0,192.166.1.64,192.166.1.63
13,157,TX,UDP,520,7.71054,212,0,192.166.1.64,192.166.1.63
12,163,RX,UDP,520,7.71219,292,0,192.166.1.62,192.166.1.61
12,163,TX,UDP,520,7.71219,292,0,192.166.1.62,192.166.1.61
13,54,RX,UDP,520,7.71241,232,0,192.166.1.71,192.166.1.72
13,54,TX,UDP,520,7.71241,232,0,192.166.1.71,192.166.1.72
12,152,RX,UDP,520,7.71422,252,0,192.166.1.18,192.166.1.17
12,152,TX,UDP,520,7.71422,252,0,192.166.1.18,192.166.1.17
13,167,RX,UDP,520,7.71428,232,0,192.166.1.50,192.166.1.49
13,167,TX,UDP,520,7.71428,232,0,192.166.1.50,192.166.1.49
12,159,RX,UDP,520,7.71594,212,0,192.166.1.56,192.166.1.55
12,159,TX,UDP,520,7.71594,212,0,192.166.1.56,192.166.1.55
13,114,RX,UDP,520,7.71631,252,0,192.166.1.53,192.166.1.54
13,114,TX,UDP,520,7.71631,252,0,192.166.1.53,192.166.1.54
13,118,RX,UDP,520,7.71818,232,0,192.166.1.67,192.166.1.68
13,118,TX,UDP,520,7.71818,232,0,192.166.1.67,192.166.1.68
12,154,RX,UDP,520,7.71827,232,0,192.166.1.20,192.166.1.19
12,154,TX,UDP,520,7.71827,232,0,192.166.1.20,192.166.1.19
13,46,RX,UDP,520,7.72022,252,0,192.166.1.51,192.166.1.52
13,46,TX,UDP,520,7.72022,252,0,192.166.1.51,192.166.1.52
12,48,RX,UDP,520,7.72061,232,0,192.166.1.104,192.166.1.103
12,48,TX,UDP,520,7.72061,232,0,192.166.1.104,192.166.1.103
13,77,RX,UDP,520,7.72209,232,0,192.166.1.10,192.166.1.9
13,77,TX,UDP,520,7.72209,232,0,192.166.1.10,192.166.1.9
12,42,RX,UDP,520,7.72248,232,0,192.166.1.82,192.166.1.81
12,42,TX,UDP,520,7.72248,232,0,192.166.1.82,192.166.1.81
12,56,RX,UDP,520,7.72419,212,0,192.166.1.112,192.166.1.111
12,56,TX,UDP,520,7.72419,212,0,192.166.1.112,192.166.1.111
13,138,RX,UDP,520,7.72444,292,0,192.166.1.76,192.166.1.75
13,138,TX,UDP,520,7.72444,292,0,192.166.1.76,192.166.1.75
13,63,RX,UDP,520,7.72631,232,0,192.166.1.110,192.166.1.109
13,63,TX,UDP,520,7.72631,232,0,192.166.1.110,192.166.1.109
12,128,RX,UDP,520,7.72637,212,0,192.166.1.98,192.166.1.97
12,128,TX,UDP,520,7.72637,212,0,192.166.1.98,192.166.1.97
13,76,RX,UDP,520,7.72802,212,0,192.166.1.6,192.166.1.5
13,76,TX,UDP,520,7.72802,212,0,192.166.1.6,192.166.1.5
12,59,RX,UDP,520,7.72824,232,0,192.166.1.73,192.166.1.74
12,59,TX,UDP,520,7.72824,232,0,192.166.1.73,192.166.1.74
13,141,RX,UDP,520,7.72974,212,0,192.166.1.70,192.166.1.69
13,141,TX,UDP,520,7.72974,212,0,192.166.1.70,192.166.1.69
12,132,RX,UDP,520,7.73027,252,0,192.166.1.57,192.166.1.58
12,132,TX,UDP,520,7.73027,252,0,192.166.1.57,192.166.1.58
13,61,RX,UDP,520,7.73145,212,0,192.166.1.91,192.166.1.92
13,61,TX,UDP,520,7.73145,212,0,192.166.1.91,192.166.1.92
12,79,RX,UDP,520,7.73214,232,0,192.166.1.4,192.166.1.3
12,79,TX,UDP,520,7.73214,232,0,192.166.1.4,192.166.1.3
13,163,RX,UDP,520,7.7338,292,0,192.166.1.62,192.166.1.61
13,163,TX,UDP,520,7.7338,292,0,192.166.1.62,192.166.1.61
12,66,RX,UDP,520,7.73418,252,0,192.166.1.59,192.166.1.60
12,66,TX,UDP,520,7.73418,252,0,192.166.1.59,192.166.1.60
13,152,RX,UDP,520,7.73583,252,0,192.166.1.18,192.166.1.17
13,152,TX,UDP,520,7.73583,252,0,192.166.1.18,192.166.1.17
12,148,RX,UDP,520,7.73589,212,0,192.166.1.24,192.166.1.23
12,148,TX,UDP,520,7.73589,212,0,192.166.1.24,192.166.1.23
13,159,RX,UDP,520,7.73754,212,0,192.166.1.56,192.166.1.55
13,159,TX,UDP,520,7.73754,212,0,192.166.1.56,192.166.1.55
12,139,RX,UDP,520,7.73806,212,0,192.166.1.78,192.166.1.77
12,139,TX,UDP,520,7.73806,212,0,192.166.1.78,192.166.1.77
13,154,RX,UDP,520,7.73988,232,0,192.166.1.20,192.166.1.19
13,154,TX,UDP,520,7.73988,232,0,192.166.1.20,192.166.1.19
12,44,RX,UDP,520,7.73994,232,0,192.166.1.65,192.166.1.66
12,44,TX,UDP,520,7.73994,232,0,192.166.1.65,192.166.1.66
12,143,RX,UDP,520,7.74197,252,0,192.166.1.49,192.166.1.50
12,143,TX,UDP,520,7.74197,252,0,192.166.1.49,192.166.1.50
13,48,RX,UDP,520,7.74222,232,0,192.166.1.104,192.166.1.103
13,48,TX,UDP,520,7.74222,232,0,192.166.1.104,192.166.1.103
12,52,RX,UDP,520,7.74368,212,0,192.166.1.106,192.166.1.105
12,52,TX,UDP,520,7.74368,212,0,192.166.1.106,192.166.1.105
13,42,RX,UDP,520,7.74409,232,0,192.166.1.82,192.166.1.81
13,42,TX,UDP,520,7.74409,232,0,192.166.1.82,192.166.1.81
13,56,RX,UDP,520,7.7458,212,0,192.166.1.112,192.166.1.111
13,56,TX,UDP,520,7.7458,212,0,192.166.1.112,192.166.1.111
12,133,RX,UDP,520,7.74603,292,0,192.166.1.96,192.166.1.95
12,133,TX,UDP,520,7.74603,292,0,192.166.1.96,192.166.1.95
12,157,RX,UDP,520,7.74774,212,0,192.166.1.64,192.166.1.63
12,157,TX,UDP,520,7.74774,212,0,192.166.1.64,192.166.1.63
13,128,RX,UDP,520,7.74798,212,0,192.166.1.98,192.166.1.97
13,128,TX,UDP,520,7.74798,212,0,192.166.1.98,192.166.1.97
12,54,RX,UDP,520,7.74962,232,0,192.166.1.71,192.166.1.72
12,54,TX,UDP,520,7.74962,232,0,192.166.1.71,192.166.1.72
13,59,RX,UDP,520,7.74985,232,0,192.166.1.73,192.166.1.74
13,59,TX,UDP,520,7.74985,232,0,192.166.1.73,192.166.1.74
12,167,RX,UDP,520,7.75149,232,0,192.166.1.50,192.166.1.49
12,167,TX,UDP,520,7.75149,232,0,192.166.1.50,192.166.1.49
13,132,RX,UDP,520,7.75188,252,0,192.166.1.57,192.166.1.58
13,132,TX,UDP,520,7.75188,252,0,192.166.1.57,192.166.1.58
12,114,RX,UDP,520,7.75352,252,0,192.166.1.53,192.166.1.54
12,114,TX,UDP,520,7.75352,252,0,192.166.1.53,192.166.1.54
13,79,RX,UDP,520,7.75375,232,0,192.166.1.4,192.166.1.3
13,79,TX,UDP,520,7.75375,232,0,192.166.1.4,192.166.1.3
12,118,RX,UDP,520,7.75539,232,0,192.166.1.67,192.166.1.68
12,118,TX,UDP,520,7.75539,232,0,192.166.1.67,192.166.1.68
13,66,RX,UDP,520,7.75578,252,0,192.166.1.59,192.166.1.60
13,66,TX,UDP,520,7.75578,252,0,192.166.1.59,192.166.1.60
12,46,RX,UDP,520,7.75742,252,0,192.166.1.51,192.166.1.52
12,46,TX,UDP,520,7.75742,252,0,192.166.1.51,192.166.1.52
13,148,RX,UDP,520,7.7575,212,0,192.166.1.24,192.166.1.23
13,148,TX,UDP,520,7.7575,212,0,192.166.1.24,192.166.1.23
12,77,RX,UDP,520,7.7593,232,0,192.166.1.10,192.166.1.9
12,77,TX,UDP,520,7.7593,232,0,192.166.1.10,192.166.1.9
13,139,RX,UDP,520,7.75967,212,0,192.166.1.78,192.166.1.77
13,139,TX,UDP,520,7.75967,212,0,192.166.1.78,192.166.1.77
13,44,RX,UDP,520,7.76154,232,0,192.166.1.65,192.166.1.66
13,44,TX,UDP,520,7.76154,232,0,192.166.1.65,192.166.1.66
12,138,RX,UDP,520,7.76165,292,0,192.166.1.76,192.166.1.75
12,138,TX,UDP,520,7.76165,292,0,192.166.1.76,192.166.1.75
12,63,RX,UDP,520,7.76352,232,0,192.166.1.110,192.166.1.109
12,63,TX,UDP,520,7.76352,232,0,192.166.1.110,192.166.1.109
13,143,RX,UDP,520,7.76358,252,0,192.166.1.49,192.166.1.50
13,143,TX,UDP,520,7.76358,252,0,192.166.1.49,192.166.1.50
12,76,RX,UDP,520,7.76523,212,0,192.166.1.6,192.166.1.5
12,76,TX,UDP,520,7.76523,212,0,192.166.1.6,192.166.1.5
13,52,RX,UDP,520,7.76529,212,0,192.166.1.106,192.166.1.105
13,52,TX,UDP,520,7.76529,212,0,192.166.1.106,192.166.1.105
12,141,RX,UDP,520,7.76694,212,0,192.166.1.70,192.166.1.69
12,141,TX,UDP,520,7.76694,212,0,192.166.1.70,192.166.1.69
13,133,RX,UDP,520,7.76764,292,0,192.166.1.96,192.166.1.95
13,133,TX,UDP,520,7.76764,292,0,192.166.1.96,192.166.1.95
12,61,RX,UDP,520,7.76866,212,0,192.166.1.91,192.166.1.92
12,61,TX,UDP,520,7.76866,212,0,192.166.1.91,192.166.1.92
13,157,RX,UDP,520,7.76935,212,0,192.166.1.64,192.166.1.63
13,157,TX,UDP,520,7.76935,212,0,192.166.1.64,192.166.1.63
12,163,RX,UDP,520,7.77101,292,0,192.166.1.62,192.166.1.61
12,163,TX,UDP,520,7.77101,292,0,192.166.1.62,192.166.1.61
13,54,RX,UDP,520,7.77122,232,0,192.166.1.71,192.166.1.72
13,54,TX,UDP,520,7.77122,232,0,192.166.1.71,192.166.1.72
12,152,RX,UDP,520,7.77304,252,0,192.166.1.18,192.166.1.17
12,152,TX,UDP,520,7.77304,252,0,192.166.1.18,192.166.1.17
13,167,RX,UDP,520,7.7731,232,0,192.166.1.50,192.166.1.49
13,167,TX,UDP,520,7.7731,232,0,192.166.1.50,192.166.1.49
12,159,RX,UDP,520,7.77475,212,0,192.166.1.56,192.166.1.55
12,159,TX,UDP,520,7.77475,212,0,192.166.1.56,192.166.1.55
13,114,RX,UDP,520,7.77513,252,0,192.166.1.53,192.166.1.54
13,114,TX,UDP,520,7.77513,252,0,192.166.1.53,192.166.1.54
13,118,RX,UDP,520,7.777,232,0,192.166.1.67,192.166.1.68
13,118,TX,UDP,520,7.777,232,0,192.166.1.67,192.166.1.68
12,154,RX,UDP,520,7.77709,232,0,192.166.1.20,192.166.1.19
12,154,TX,UDP,520,7.77709,232,0,192.166.1.20,192.166.1.19
13,46,RX,UDP,520,7.77903,252,0,192.166.1.51,192.166.1.52
13,46,TX,UDP,520,7.77903,252,0,192.166.1.51,192.166.1.52
12,48,RX,UDP,520,7.77942,232,0,192.166.1.104,192.166.1.103
12,48,TX,UDP,520,7.77942,232,0,192.166.1.104,192.166.1.103
13,77,RX,UDP,520,7.7809,232,0,192.166.1.10,192.166.1.9
13,77,TX,UDP,520,7.7809,232,0,192.166.1.10,192.166.1.9
12,42,RX,UDP,520,7.7813,232,0,192.166.1.82,192.166.1.81
12,42,TX,UDP,520,7.7813,232,0,192.166.1.82,192.166.1.81
12,56,RX,UDP,520,7.78301,212,0,192.166.1.112,192.166.1.111
12,56,TX,UDP,520,7.78301,212,0,192.166.1.112,192.166.1.111
3,413,TX,UDP,520,7.78306,212,0,192.166.1.2,224.0.0.9
3,414,TX,UDP,520,7.78306,212,0,192.166.1.41,224.0.0.9
3,415,TX,UDP,520,7.78306,212,0,192.166.1.47,224.0.0.9
3,416,TX,UDP,520,7.78306,212,0,192.166.1.16,224.0.0.9
3,417,TX,UDP,520,7.78306,212,0,192.166.1.45,224.0.0.9
3,418,TX,UDP,520,7.78306,212,0,192.166.1.39,224.0.0.9
3,419,TX,UDP,520,7.78306,212,0,192.166.1.43,224.0.0.9
13,138,RX,UDP,520,7.78326,292,0,192.166.1.76,192.166.1.75
13,138,TX,UDP,520,7.78326,292,0,192.166.1.76,192.166.1.75
14,415,RX,UDP,520,7.78423,212,0,192.166.1.47,224.0.0.9
7,418,RX,UDP,520,7.78423,212,0,192.166.1.39,224.0.0.9
8,414,RX,UDP,520,7.7844,212,0,192.166.1.41,224.0.0.9
1,416,RX,UDP,520,7.7844,212,0,192.166.1.16,224.0.0.9
13,63,RX,UDP,520,7.78513,232,0,192.166.1.110,192.166.1.109
13,63,TX,UDP,520,7.78513,232,0,192.166.1.110,192.166.1.109
12,128,RX,UDP,520,7.78518,212,0,192.166.1.98,192.166.1.97
12,128,TX,UDP,520,7.78518,212,0,192.166.1.98,192.166.1.97
0,413,RX,UDP,520,7.78577,212,0,192.166.1.2,224.0.0.9
11,417,RX,UDP,520,7.78577,212,0,192.166.1.45,224.0.0.9
9,419,RX,UDP,520,7.78577,212,0,192.166.1.43,224.0.0.9
13,76,RX,UDP,520,7.78684,212,0,192.166.1.6,192.166.1.5
13,76,TX,UDP,520,7.78684,212,0,192.166.1.6,192.166.1.5
12,59,RX,UDP,520,7.78706,232,0,192.166.1.73,192.166.1.74
12,59,TX,UDP,520,7.78706,232,0,192.166.1.73,192.166.1.74
13,141,RX,UDP,520,7.78855,212,0,192.166.1.70,192.166.1.69
13,141,TX,UDP,520,7.78855,212,0,192.166.1.70,192.166.1.69
12,132,RX,UDP,520,7.78909,252,0,192.166.1.57,192.166.1.58
12,132,TX,UDP,520,7.78909,252,0,192.166.1.57,192.166.1.58
13,61,RX,UDP,520,7.79026,212,0,192.166.1.91,192.166.1.92
13,61,TX,UDP,520,7.79026,212,0,192.166.1.91,192.166.1.92
12,79,RX,UDP,520,7.79096,232,0,192.166.1.4,192.166.1.3
12,79,TX,UDP,520,7.79096,232,0,192.166.1.4,192.166.1.3
13,163,RX,UDP,520,7.79262,292,0,192.166.1.62,192.166.1.61
13,163,TX,UDP,520,7.79262,292,0,192.166.1.62,192.166.1.61
12,66,RX,UDP,520,7.79299,252,0,192.166.1.59,192.166.1.60
12,66,TX,UDP,520,7.79299,252,0,192.166.1.59,192.166.1.60
